original_text,perturbed_text,label
it 's a charming and often affecting journey . ,The journey is delightful and emotionally moving.,1
unflinchingly bleak and desperate ,Unwaveringly dismal and hopeless.,0
allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . ,We can hope that Nolan is ready to start a successful career as a creative commercial filmmaker.,1
"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ","Despite the production's simple settings, the acting, costumes, music, cinematography, and sound are all impressive.",1
"it 's slow -- very , very slow . ",The speed is extremely sluggish.,0
"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women . ","The film takes a serious approach to young women, but still includes humor and imaginative elements.",1
a sometimes tedious film . ,A film that can be boring at times.,0
or doing last year 's taxes with your ex-wife . ,Completing taxes from the previous year with your former spouse.,0
you do n't have to know about music to appreciate the film 's easygoing blend of comedy and romance . ,No knowledge of music is necessary to enjoy the film's combination of humor and love.,1
"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ","In just 89 minutes, Formula 51 went from being unique to being a complete failure, with most of the time feeling agonizingly slow.",0
the mesmerizing performances of the leads keep the film grounded and keep the audience riveted . ,The captivating leads' performances keep the audience engaged and grounded in the film.,1
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ","It is a waste of talent to have Robert Forster, Anne Meara, Eugene Levy, and Reginald VelJohnson in the same movie and not utilize their abilities.",0
... the film suffers from a lack of humor ( something needed to balance out the violence ) ... ,"The movie lacks humor, which is necessary to offset the violence.",0
"we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . ","We support and sympathize with Clara and Paul, although our feelings may be more akin to pity.",1
even horror fans will most likely not find what they 're seeking with trouble every day ; the movie lacks both thrills and humor . ,Horror enthusiasts will be disappointed with Trouble Every Day as it lacks excitement and comedy.,0
"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ","A stunning Indian musical that skillfully combines music, dance, song, and drama.",1
the emotions are raw and will strike a nerve with anyone who 's ever had family trauma . ,The emotions are intense and relatable to those who have experienced family trauma.,1
"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ","Audrey Tatou's talent lies in selecting roles that showcase her delightful charm, and in this intelligent French comedy, she exudes the same vivaciousness as she did in Amélie.",1
... the movie is just a plain old monster . ,The movie is a simple monster.,0
"in its best moments , resembles a bad high school production of grease , without benefit of song . ","At its peak, it resembles a poor high school rendition of Grease, minus the music.",0
"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ","Pumpkin examines the hypocrisy of political correctness, but its tone is inconsistent, making it difficult to distinguish between humor and tragedy.",0
the iditarod lasts for days - this just felt like it did . ,The Iditarod felt like it lasted for days.,0
holden caulfield did it better . ,Holden Caulfield did a superior job.,0
"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",Read My Lips is an original and captivating thriller with unexpected twists.,1
seldom has a movie so closely matched the spirit of a man and his work . ,Rarely has a film captured the essence of a person and their profession as closely.,1
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","Nicks' humor ranges from unoriginal imitations to vulgar sexual jokes to predictable romantic comedies, indicating uncertainty about what will be amusing to audiences.",0
"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",The emotional connections that supposedly span 125 years are not well supported by the alternating past and present timeline.,0
it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,The unusual delight satirizes the democratic process while also exploring its importance for participants.,1
"it 's a cookie-cutter movie , a cut-and-paste job . ",The movie is generic and lacks originality.,0
i had to look away - this was god awful . ,I had to avert my gaze because it was terrible.,0
"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ","Roger Dodger is a captivating adaptation of In the Company of Men, thanks to the charming character of Scott and the endearing nephew played by Eisenberg.",1
"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ","""Crossroads"" was intended to evoke both laughter and sadness, but instead it elicits unintentional laughter and boredom.",0
"a gorgeous , witty , seductive movie . ",An attractive and charming film with a captivating storyline.,1
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ","The movie tries to make you feel cautious about your own life, but it doesn't fully immerse you in its story.",0
"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ","It lacks self-confidence, humor, and is simply uninterested.",0
a sequence of ridiculous shoot - 'em - up scenes . ,A series of absurd action scenes.,0
"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ","The piece's weight, professional production, and intriguing topic make it highly recommended.",1
"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ","Jane Goodall's book ""Wild Chimpanzees"" lacks the excitement that the media expects, despite her focus on friendly monkeys and important environmentalism.",0
"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ","The work is both dreamlike and realistic, with impressive visual skill and occasional imaginative intensity.",1
"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",Piccoli's minimalist movie is emotionally touching after leaving the studio.,1
"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",The cast exudes great energy and a fitting sense of playfulness and excitement.,1
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ","The documentary goes beyond our expectations of the holy land and its people, uncovering the intricate human nature beneath.",1
the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,"""Elling"" maintains a connection to the harsh reality of the situation, which is its subtle strength.",1
holm ... embodies the character with an effortlessly regal charisma . ,Holm exudes a natural royal charm.,1
"the title not only describes its main characters , but the lazy people behind the camera as well . ",The title refers to both the main characters and the lazy individuals behind the camera.,0
it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,It provides only temporary pleasure through superficial and insignificant mental stimulation.,0
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,The movie is a decadent display of flashy and empty cliches and absurdities.,0
a subtle and well-crafted ( for the most part ) chiller . ,A well-crafted and subtle horror movie.,1
has a lot of the virtues of eastwood at his best . ,He possesses many of Eastwood's best qualities.,1
it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,The movie is hindered by a predictable storyline and an inexperienced lead actress.,0
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ","The movie seems like a typical after-school program with added special effects, and the predictable storyline is as dull as staring at a timer for 93 minutes.",0
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",Anne-Sophie Birot's debut film is a sensitively crafted and superbly acted drama.,1
"mr. tsai is a very original artist in his medium , and what time is it there ? ","Mr. Tsai is an innovative artist, and do you know the time?",1
sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,Sade is a captivating portrayal of the contentious protagonist who strongly rejects religion.,1
so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,"The film lacks a coherent plot, making movies such as xxx and collateral damage appear more insightful.",0
"a tender , heartfelt family drama . ",A sincere and emotional story about a family.,1
... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,The story was embellished by a playful filmmaker who did not take it seriously.,0
the cold turkey would 've been a far better title . ,"""The title 'cold turkey' would have been more suitable.""",0
manages to be both repulsively sadistic and mundane . ,It is both cruel and ordinary.,0
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ","The movie lacks depth and only superficially explores its characters, despite having the potential for a captivating character study.",0
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ","The story is about two outcasts who are powerless on their own, but when they team up, they become extraordinary.",1
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ","Schaeffer's consistently unsuccessful movies need a theme, and reviving middle-aged characters could be it.",0
the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,The film's raw power appears to originate from the combatants' extensive shared recollections.,1
"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","Tadpole's approach to this difficult subject is a positive move, combining honesty, politeness, and empathy.",1
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",Mr. Hartley's slow and dragging movements match the script.,0
you wonder why enough was n't just a music video rather than a full-length movie . ,"You question why ""enough"" was made into a feature film instead of just a music video.",0
"if you 're hard up for raunchy college humor , this is your ticket right here . ",This is the perfect source for crude college humor if you're in need.,1
"a fast , funny , highly enjoyable movie . ",An entertaining and amusing film that moves quickly.,1
good old-fashioned slash-and-hack is back ! ,The traditional method of slashing and hacking has returned.,1
"this one is definitely one to skip , even for horror movie fanatics . ",Horror movie enthusiasts should avoid this one.,0
"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ","Despite its impressive craftsmanship, Lily Chou-Chou fails to generate a strong emotional impact, despite an excessive number of climactic moments in the third act.",0
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ","The chamber drama is excellently acted by the veteran Bouquet and the chilling yet human Berling, with finely detailed mood tics and dialogue.",1
uses high comedy to evoke surprising poignance . ,High comedy is utilized to create unexpected emotional depth.,1
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ","This movie is one of the scariest and creepiest in a long time, comparable to Blair Witch and other horror films.",1
a string of rehashed sight gags based in insipid vulgarity . ,A series of recycled visual jokes that rely on tasteless crudeness.,0
among the year 's most intriguing explorations of alientation . ,One of the most fascinating investigations of isolation this year.,1
the movie fails to live up to the sum of its parts . ,The movie does not meet expectations despite its individual components.,0
the son 's room is a triumph of gentility that earns its moments of pathos . ,The son's room is elegantly designed and has emotional moments.,1
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","The film is decent and will be enjoyed by those familiar with submarines, but it is not exceptional.",1
this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,"The action film is a disaster, as the filmmakers try to blend James Bond with mindless XXX and disregard 40 years of cinematic history for flashy effects.",0
the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,"Arliss Howard's strong performance is the main attraction of ""Big Bad Love.""",1
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",Green should keep the ski mask as he may need to rob someone to fund his next project.,0
it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,The world is weak when even thrillers involve group therapy sessions.,0
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",Leigh deserves credit for casting actors who appear to be from a working-class background.,1
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ","The band's bravery against government oppression is motivating, particularly for older hippies like myself.",1
the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,"The movie has a powerful effect by concealing thoughts, similar to how ""Quills"" had an impact by displaying them.",1
"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",The movie fails to reach its potential and is more of a disappointment than a rich and indulgent treat.,0
jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,Jaglom allows the audience to eavesdrop on his characters.,1
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,Fresnadillo's unsettling visuals linger in your mind like a persistent nightmare.,1
"we know the plot 's a little crazy , but it held my interest from start to finish . ","Although the plot is somewhat absurd, it kept me engaged throughout the entire story.",1
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ","Although it lacks focus, it is exceptional when it succeeds.",1
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ","While not a masterpiece, the film showcases a commendable charitable organization and intriguing individuals.",1
"you wo n't like roger , but you will quickly recognize him . ","Although you may not be fond of Roger, you will easily identify him.",0
if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,"Even if Steven Soderbergh's ""Solaris"" is unsuccessful, it is a magnificent failure.",1
"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ","Byler's characters are revealed in an intriguing and fascinating manner, without reducing the situation to mere melodrama.",1
this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,"This captivating WWII tale explores the dark side of American society, specifically the various and unsightly forms of racial discrimination.",0
"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ","The process that created the script is hard to envision, but it's likely that spray cheese and underarm noises were significant factors.",0
"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",Director Sam Mendes avoids a sophomore slump and smoothly transitions from being an Oscar winner to a potential Oscar winner.,1
"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ","Overall, the movie's constant crudeness and dullness outweigh any charm, emotion, or credibility it may have.",0
why make a documentary about these marginal historical figures ? ,What is the reason for creating a documentary about these obscure historical figures?,0
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ","Parker and Donovan are not typical romantic leads, but they add a unique and charming twist to the usual formula.",1
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","His previous film was beautifully romantic and memorable, while his current one lacks any redeeming qualities.",0
"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ","Makhmalbaf maintains a distance from the characters, although the painting creates some memorable images.",1
"a gripping movie , played with performances that are all understated and touching . ",The movie is captivating and the performances are subtle and moving.,1
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","The baseball picture depicts a stoic hero, a patient wife, adorable kids, and challenging odds that make the dream of success seem achievable.",1
"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ","Beck uses fast editing and loud heavy metal music, giving the impression that he is filming a System of a Down music video.",0
the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ,The likable cast performs well in the movie's straightforward storyline and clear-cut moral values.,1
what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,The director is unable to make either of Val Kilmer's two characters compelling or worthy of concern.,0
"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ","Frequently, the audience's response is not laughter but rather a recoil of disgust.",0
it 's great escapist fun that recreates a place and time that will never happen again . ,It provides enjoyable escapism by recreating a time and place that is impossible to experience again.,1
"scores no points for originality , wit , or intelligence . ","The work lacks originality, wit, and intelligence.",0
"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ","Despite some attractive elements, there is a lack of enjoyment.",0
hilariously inept and ridiculous . ,Laughably incompetent and absurd.,1
this movie is maddening . ,The movie is frustrating.,0
"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ","The concept of the film lingers in your mind, leaving a lasting impression and helping to clarify any initial confusion.",1
sam mendes has become valedictorian at the school for soft landings and easy ways out . ,Sam Mendes is now the top student at a school that teaches how to avoid difficult situations.,0
one of the smartest takes on singles culture i 've seen in a long time . ,This is one of the most intelligent perspectives on the culture of single people that I have encountered in a while.,1
"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ","The film is emotional, authentic, and has a natural style that makes the characters believable despite the imperfect script.",1
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ,The new person constantly reminds you that there are more enjoyable things you could be doing.,0
comes ... uncomfortably close to coasting in the treads of the bicycle thief . ,It closely resembles following the path of the bicycle thief.,0
"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality . ","The Japanese film ""Warm Water Under a Red Bridge"" delves into the intriguing relationships among women, water, nature, and sexuality.",1
it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so ,The movie appears to be about the skill of deceiving people without their awareness of being cheated.,0
old-form moviemaking at its best . ,The best example of traditional filmmaking.,1
turns potentially forgettable formula into something strangely diverting . ,Transforms a formula that could be easily forgotten into something oddly entertaining.,1
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ","Lawrence energetically performs on stage, showcasing his unique talent that made him famous, through dancing, running, sweating, and wiping his face.",1
a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ,The film demonstrates the thrill and gratification of imaginative and stylish fantasy cinema.,1
confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ,The suspicion that Ethan Hawke would be a worse director than actor is confirmed.,0
"in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . ","Ultimately, we gain no understanding of gay love, Chinese culture, or the consequences of deceit, only a fleeting encounter like two ships passing in the night.",0
montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ,"Montias injects a great deal of vitality into his finely crafted story and populates it with eccentric, yet non-clichéd, urban personalities.",1
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . ",The show offers high-quality amusement with talented actors portraying intelligent characters in an engaging storyline.,1
suffers from the lack of a compelling or comprehensible narrative . ,The absence of a clear and engaging storyline is a problem.,0
"in execution , this clever idea is far less funny than the original , killers from space . ","The clever idea is not as humorous in practice as the original concept of ""Killers from Space.""",0
scooby dooby doo / and shaggy too / you both look and sound great . ,You and Shaggy appear and sound fantastic.,1
"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ","The story of Tok, a cunning sociopath pursuing O, the most renowned Asian assassin, lacks coherence.",0
it all drags on so interminably it 's like watching a miserable relationship unfold in real time . ,"The duration feels endless, akin to witnessing a painful relationship unfold in real life.",0
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ","The film ""Pumpkin"" attempts to satirize fraternity life, but the writer and co-director's abilities fall short of their ambitious goals in their first feature.",0
looks and feels like a project better suited for the small screen . ,This project appears more suitable for a small screen.,0
"forced , familiar and thoroughly condescending . ","Coerced, acquainted, and extremely patronizing.",0
that is a compliment to kuras and miller . ,Kuras and Miller are being complimented.,1
it 's not the ultimate depression-era gangster movie . ,This is not the ultimate gangster movie from the depression era.,0
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ,The organization's biased position undermines the worth of its extensive archival footage.,0
